name,Label,Start,Stop,Duration,Mean_Intensity,Max_Intensity,Mean_Pitch,Max_Pitch,Min_Pitch,Median_Pitch,Center_spectrum,SD_spectrum,SK_spectrum,KUR__spectrum,F1_Mean,F2_Mean,F3_Mean,F4_Mean,F1_Max,F2_Max,F3_Max,F4_Max,F1_Min,F2_Min,F3_Min,F4_Min,F1_Median,F2_Median,F3_Median,F4_Median
AISF_LEC_T1,CLeCNA_T,1.9976615555854453,2.0700787044070372,0.07241714882159189,53.36905471734116,55.50481835132199,222.88893683793657,238.25538339214097,213.92942497428135,221.3431254637426,437.43267802912294,262.81637829127175,16.762664462789235,689.0713437873908,599.1832469686059,2296.0402741231237,3076.5632961583,4295.668013148001,636.5845719943675,2470.315565532184,3182.7647598434187,4442.904711807887,474.1124973308275,2025.7997518912862,2964.374751500229,4198.310645550102,623.1249724984323,2308.231431267798,3081.475763368825,4281.270107248354
AISF_LEC_T1,CODo_A,2.201440044129925,2.310907827232332,0.1094677831024069,53.857185614251435,56.40175132295717,261.4097480619989,318.8456071266712,223.3236717092311,250.03100577657574,359.89568180351705,170.86318222656192,27.803745501237106,1834.375562858559,415.0876569239582,1182.4389402908116,2873.155803549014,3890.99116512297,550.8062115327775,1850.6922333915445,3354.808790603533,4901.155688662535,301.15621548186914,894.2220737851413,2479.9390692782335,3047.8622740498085,409.96795283375513,1053.4646086691837,2939.7176789007435,3749.1571313278055
AISF_LEC_T1,i_T,2.587109599022508,2.6847885439446553,0.09767894492214735,52.933965003803046,55.81857311184856,244.38638071122546,271.9352244070636,218.3114488728282,244.15259115945778,304.8632041379298,347.5188511684797,12.943439077124278,258.54861582002036,376.07110150435426,2697.935876061611,3203.6307365209623,4387.12061847854,893.6378748767809,3270.2224223514886,3633.4380316266797,4985.7621017278825,249.58364338879855,1524.236115182988,2204.66030124382,3547.8324774811413,384.18318668802607,3044.5116151196703,3392.106203421117,4495.308584068984
AISF_LEC_T1,CODo_T,2.7605739322463214,2.826254602107765,0.06568066986144361,58.1611348927943,58.832455729011926,261.12218520653613,271.2605673279147,251.92574465720193,261.61337841944237,611.1478047046382,445.5752038240768,13.220277186227316,366.8110233131103,614.8226231574829,1600.8433999310307,3074.716765717711,4256.256058925827,653.5552848317677,1732.7391840014589,3160.647247759585,4425.75135286623,534.7623487433152,1415.1349632499584,2994.0688207159697,4090.858629629227,635.3748427071266,1555.4467178820169,3056.939309966371,4240.130367939115
AISF_LEC_T1,COSDo_A,2.876778194308876,2.9542477023505787,0.07746950804170272,57.63288643577131,59.55032665704987,298.59982308177973,302.486543385476,290.9179006111986,299.702758175021,499.669820198814,224.3283204549179,17.59445211359426,994.7854563234051,597.8040620816084,1491.5726649316885,3158.857486796317,4339.0230720089285,626.1430622942461,3009.904558174548,3241.9837401305444,4512.353828214818,529.9095964620996,1084.172217044315,3056.571399848007,3604.3014510101475,608.9884202828592,1231.7137953242652,3153.549520413345,4378.723781100948
AISF_LEC_T1,CODie_T,3.037334350872463,3.096278541773759,0.05894419090129599,53.257722244469505,54.81826990774362,258.5729575763358,291.1895961908049,250.0613442424049,257.66328022307215,426.50404302085445,452.88914970771907,10.483817740246705,244.007464671447,556.3636781583951,2515.609164520656,3112.294993942475,4303.1214771407,665.1349867183434,2659.2657979438227,3158.480255878439,4476.148464520538,397.5627009373883,2194.8170002973716,3063.488933809882,4075.431241224768,539.1128599849112,2523.5418766902194,3116.545787489139,4300.716014681189
AISF_LEC_T1,CNAeuCNA_T,3.151854493194981,3.2731111144776466,0.12125662128266557,55.51246234005377,57.258529454796246,253.53798006875684,258.88035573436173,245.80174368180533,253.94531656386891,298.861704547833,175.30205102803032,23.2835172945372,1594.1492490759372,398.95131445184114,1088.757835660375,2487.6465351411052,3604.8225535279344,770.6254948957037,2205.5372213322335,3449.7261008583255,4777.260462132408,265.2915838262216,571.1828875836957,1827.8569603939686,2984.9990346893333,355.5162938636305,933.5077810162795,2255.230817090657,3469.5105781114707
AISF_LEC_T1,COVo_A,3.315214107978572,3.3640535804396454,0.04883947246107345,54.60967567980261,55.66630733923244,217.72184367918535,230.5085376270506,207.50351727733118,216.88840210936928,460.7964236904358,181.81488912982832,18.812210098129015,1352.0890514281089,502.43839527137294,1117.6750450933303,2469.0881175145228,3504.676380509306,533.3613082537433,1519.4656152958073,3228.9743698269262,3812.4998720803906,434.2571720526888,973.8777776292692,1800.8476859396476,3212.196977647156,508.5686937101671,1084.3571513533057,2541.1126815969155,3428.359942376228
AISF_LEC_T1,CLoCVS_T,3.4280501305610525,3.49709903990257,0.06904890934151764,59.123715578369094,60.35863894648546,158.08979431792596,229.0876064056624,104.21937522443754,130.25826997380625,410.69559633586465,140.77038836298448,23.028106143189806,1955.6468362029914,474.05079666929674,1426.5498683894114,2712.4224551301995,3592.2867954660073,518.7872475073392,2170.2862108916356,3484.9363176040633,4762.075617896451,399.5723184102324,716.2697433435774,2226.6904880548227,3182.047646263237,476.7512053043708,1444.4171108573828,2489.1238490499827,3481.191175609934
AISF_LEC_T1,COSVCVSiCFA_T,3.641935382353789,3.7412984470159736,0.09936306466218436,52.34957471981693,55.82700816702643,246.16117507918773,259.7421313944538,228.7572708794756,248.34019461946414,416.446587194236,502.02306084573246,9.709634619151478,170.16615724257431,389.5186256029376,2512.549650297364,3188.3654208367366,4193.826557775312,460.5768202869691,2730.7183069810185,3289.2707205102606,4601.978282157948,293.52781161043976,2113.398023013275,2999.546448919312,3424.3130300758353,394.13683593128525,2543.2473531796168,3209.00327080974,4286.797883377083
